Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
267,Bobby Duckworth,SDG,24,WR,5,0,2,77,38.5,0,55,,0.4,15.4,0,DuckBo00
268,Clark Gaines,KAN,28,RB,9,0,2,17,8.5,0,10,,0.2,1.9,0,GainCl00
269,Nick Giaquinto,WAS,27,RB,7,0,2,65,32.5,0,36,,0.3,9.3,0,GiaqNi00
270,Larry Heater,NYG,24,RB,9,0,2,15,7.5,0,12,,0.2,1.7,1,HeatLa00
271,Billy Johnson,ATL,30,WR,9,0,2,11,5.5,0,6,,0.2,1.2,1,JohnBi01
272,Amos Lawrence,SFO,24,RB,8,1,2,12,6,0,6,,0.3,1.5,1,LawrAm20
273,Ronnie Lee,MIA,26,TE,9,5,2,6,3,0,5,,0.2,0.7,0,LeexRo20
274,Reese McCall,BAL,26,TE,7,0,2,6,3,0,4,,0.3,0.9,0,McCaRe00
275,Russ Mikeska,ATL,27,TE,5,0,2,19,9.5,0,12,,0.4,3.8,0,MikeRu20
276,Jim Obradovich,TAM,29,TE,9,3,2,22,11,0,15,,0.2,2.4,0,ObraJi00
277,Greg Pruitt,RAI,31,RB,9,0,2,29,14.5,1,23,,0.2,3.2,5,PruiGr00
278,Eason Ramson,SFO,26,TE,9,0,2,27,13.5,0,21,,0.2,3,0,RamsEa00
279,Stan Rome,KAN,26,WR,7,0,2,25,12.5,0,16,,0.3,3.6,0,RomeSt00
280,James Scott,CHI,30,WR,5,0,2,44,22,0,27,,0.4,8.8,0,ScotJa00
281,Holden Smith,BAL,24,WR,3,0,2,36,18,0,23,,0.7,12,0,SmitHo20
282,John Thompson,GNB,25,TE,9,0,2,24,12,2,23,,0.2,2.7,0,ThomJo26
283,Ken Toler,NWE,23,WR,9,0,2,63,31.5,2,33,,0.2,7,0,ToleKe20
284,Mark van Eeghen,NWE,30,FB,9,5,2,14,7,1,9,,0.2,1.6,2,VanEMa00
285,Walter Abercrombie,PIT,23,RB,6,0,1,14,14,0,14,,0.2,2.3,0,AberWa00
286,Robert Alexander,RAM,24,RB,9,0,1,-7,-7,0,-7,,0.1,-0.8,2,AlexRo20
287,Jerry Bell,TAM,23,TE,9,1,1,5,5,0,5,,0.1,0.6,0,BellJe00
288,Curtis Bledsoe,KAN,25,RB,3,0,1,5,5,0,5,,0.3,1.7,2,BledCu20
289,Cliff Chatman,NYG,23,RB,6,3,1,13,13,0,13,,0.2,2.2,0,ChatCl20
290,Garry Cobb,DET,25,LLB,6,6,1,25,25,0,25,,0.2,4.2,0,CobbGa20
291,Russell Davis,PIT,26,RB,7,0,1,11,11,0,11,,0.1,1.6,0,DaviRu00
292,Danny Fulton,CLE,26,WR,9,0,1,9,9,0,9,,0.1,1,0,FultDa20
293,Alvin Garrett,WAS,26,WR,9,0,1,6,6,0,6,,0.1,0.7,0,GarrAl00
294,Dennis Gentry,CHI,23,RB,9,0,1,9,9,0,9,,0.1,1,4,GentDe00
295,Roland Harper,CHI,29,RB,8,0,1,8,8,0,8,,0.1,1,0,HarpRo00
296,Jim Haslett,BUF,27,RILB,7,5,1,4,4,0,4,,0.1,0.6,0,HaslJi20
297,Jack Holmes,NOR,29,RB,5,0,1,2,2,0,2,,0.2,0.4,0,HolmJa00
298,Bill Hurley,NOR,25,DB,9,0,1,39,39,1,39,,0.1,4.3,0,HurlBi20
299,Wilbur Jackson,WAS,31,RB,1,0,1,9,9,0,9,,1,9,0,JackWi01
300,Jim Jodat,SDG,28,RB,7,0,1,0,0,0,0,,0.1,0,0,JodaJi00
301,Cedric Jones,NWE,22,WR,2,0,1,5,5,0,5,,0.5,2.5,0,JoneCe00
302,Barry Krauss,BAL,25,RILB,9,8,1,5,5,1,5,,0.1,0.6,0,KrauBa21
303,Keith Krepfle,ATL,30,TE,4,0,1,5,5,0,5,,0.3,1.3,0,KrepKe00
304,Neil Lomax,STL,23,QB,9,9,1,10,10,0,10,,0.1,1.1,8,LomaNe00
305,Rob Lytle,DEN,28,RB,9,0,1,10,10,0,10,,0.1,1.1,0,LytlRo00
306,Robbie Martin,DET,24,WR,9,0,1,18,18,0,18,,0.1,2,3,MartRo20
307,Willie McClendon,CHI,25,RB,9,0,1,7,7,0,7,,0.1,0.8,0,McClWi00
308,Booker Moore,BUF,23,RB,5,0,1,8,8,0,8,,0.2,1.6,2,MoorBo00
309,Michael Morton,TAM,22,RB,9,0,1,5,5,0,5,,0.1,0.6,1,MortMi00
310,Tom Newton,NYJ,28,RB,9,0,1,7,7,0,7,,0.1,0.8,0,NewtTo00
311,McDonald Oden,CLE,24,TE,9,0,1,4,4,0,4,,0.1,0.4,0,OdenMc20
312,Leon Perry,NYG,25,RB,2,1,1,-1,-1,0,-1,,0.5,-0.5,1,PerrLe00
313,Ray Pinney,PIT,28,LT,9,9,1,3,3,1,3,,0.1,0.3,0,PinnRa20
314,Danny Pittman,NYG,24,WR,8,0,1,21,21,0,21,,0.1,2.6,0,PittDa00
315,Jay Saldi,DAL,28,TE,5,0,1,8,8,0,8,,0.2,1.6,0,SaldJa00
316,Lawrence Sampleton,PHI,23,TE,9,0,1,24,24,0,24,,0.1,2.7,0,SampLa20
317,Rich Thomaselli,HOU,25,RB,9,0,1,8,8,0,8,,0.1,0.9,0,ThomRi21
318,Ken Thompson,STL,24,WR,1,0,1,5,5,0,5,,1,5,0,ThomKe23
319,Sidney Thornton,PIT,28,RB,4,0,1,4,4,0,4,,0.3,1,0,ThorSi00
320,Otis Wonsley,WAS,25,RB,9,0,1,1,1,1,1,,0.1,0.1,0,WonsOt00
321,David Woodley,MIA,24,QB,9,9,1,15,15,1,15,,0.1,1.7,2,WoodDa00
322,Johnnie Wright,BAL,24,RB,7,0,1,12,12,0,12,,0.1,1.7,0,WrigJo21
323,Jim Zorn,SEA,29,QB,9,7,1,27,27,0,27,,0.1,3,5,ZornJi00
