Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
265,Willie Scott,KAN,26,TE,16,5,5,61,12.2,0,21,,0.3,3.8,0,ScotWi00
266,Tim Sherwin,IND,27,TE,8,0,5,64,12.8,0,29,,0.6,8,1,SherTi00
267,Calvin Thomas,CHI,25,RB,14,0,5,45,9,0,15,,0.4,3.2,0,ThomCa00
268,Glen Young,CLE,25,WR,15,2,5,111,22.2,1,45,,0.3,7.4,1,YounGl20
269,Earl Cooper,SFO,28,TE,15,0,4,45,11.3,0,20,,0.3,3,0,CoopEa00
270,Clyde Duncan,STL,24,WR,11,0,4,39,9.8,1,14,,0.4,3.5,3,DuncCl20
271,Major Everett,PHI,25,RB,15,0,4,25,6.3,0,11,,0.3,1.7,2,EverMa00
272,Trumaine Johnson,SDG,25,WR,11,2,4,51,12.8,1,20,,0.4,4.6,0,JohnTr02
273,Mike McCloskey,HOU,24,TE,16,0,4,29,7.3,1,24,,0.3,1.8,0,McClMi00
274,George Rogers,WAS,27,RB,15,5,4,29,7.3,0,23,,0.3,1.9,9,RogeGe00
275,Marion Barber Jr.,NYJ,26,RB,8,1,3,46,15.3,0,22,,0.4,5.8,0,BarbMa00
276,Malcolm Barnwell,2TM,27,WR,9,2,3,28,9.3,0,13,,0.3,3.1,0,BarnMa01
277,Mitchell Brookins,BUF,25,WR,5,1,3,71,23.7,0,46,,0.6,14.2,0,BrooMi00
278,Curtis Dickey,2TM,29,RB,7,0,3,30,10,0,11,,0.4,4.3,0,DickCu00
279,Chris Dressel,HOU,24,TE,16,0,3,17,5.7,1,12,,0.2,1.1,0,DresCh00
280,Leon Gonzalez,DAL,22,WR,11,0,3,28,9.3,0,13,,0.3,2.5,1,GonzLe20
281,Earnest Gray,STL,28,WR,5,0,3,22,7.3,0,12,,0.6,4.4,0,GrayEa00
282,Mike Guman,RAM,27,RB,8,1,3,23,7.7,0,11,,0.4,2.9,0,GumaMi00
283,Andre Hardy,SEA,24,RB,3,1,3,7,2.3,0,3,,1,2.3,1,HardAn00
284,Duriel Harris,MIA,31,WR,6,0,3,24,8,0,11,,0.5,4,1,HarrDu00
285,Greg Hawthorne,NWE,29,WR,15,0,3,42,14,1,28,,0.2,2.8,0,HawtGr00
286,John Jefferson,CLE,29,WR,7,2,3,30,10,0,17,,0.4,4.3,0,JeffJo00
287,E.J. Jones,KAN,23,RB,5,0,3,31,10.3,0,15,,0.6,6.2,0,JoneE.20
288,Kenny King,RAI,28,RB,16,0,3,49,16.3,0,37,,0.2,3.1,1,KingKe00
289,Buford McGee,SDG,25,RB,11,1,3,15,5,0,7,,0.3,1.4,4,McGeBu00
290,Guido Merkens,NOR,30,WR,16,0,3,61,20.3,1,39,,0.2,3.8,0,MerkGu00
291,Jim Smith,RAI,30,WR,6,0,3,28,9.3,1,14,,0.5,4.7,0,SmitJi01
292,Todd Spencer,PIT,23,RB,16,0,3,25,8.3,0,13,,0.2,1.6,3,SpenTo00
293,Ron Springs,TAM,29,RB,12,0,3,44,14.7,0,22,,0.3,3.7,0,SpriRo00
294,Ken Whisenhunt,ATL,23,TE,16,0,3,48,16,0,29,,0.2,3,0,WhisKe00
295,Mark Witte,TAM,26,TE,16,0,3,28,9.3,0,13,,0.2,1.8,0,WittMa20
296,Mike Akiu,HOU,23,WR,9,0,2,32,16,0,24,,0.2,3.6,0,AkiuMi20
297,Adger Armstrong,TAM,28,RB,16,0,2,4,2,1,3,,0.1,0.3,0,ArmsAd00
298,Keith Baker,PHI,28,WR,8,1,2,25,12.5,0,20,,0.3,3.1,0,BakeKe20
299,Mike Barber,2TM,32,TE,15,6,2,37,18.5,0,29,,0.1,2.5,0,BarbMi01
300,Joe Carter,MIA,23,RB,10,0,2,7,3.5,0,4,,0.2,0.7,2,CartJo00
301,Willie Drewrey,HOU,22,WR,14,0,2,28,14,0,19,,0.1,2,2,DrewWi00
302,Gary Ellerson,GNB,22,RB,15,0,2,15,7.5,0,11,,0.1,1,3,ElleGa00
303,Herman Fontenot,CLE,22,RB,9,0,2,19,9.5,0,17,,0.2,2.1,1,FontHe00
304,Danny Greene,SEA,24,WR,4,0,2,10,5,1,7,,0.5,2.5,1,GreeDa23
305,Bernard Henry,IND,25,WR,1,1,2,31,15.5,0,16,,2,31,0,HenrBe00
306,Trey Junkin,RAI,24,LS,16,0,2,8,4,1,5,,0.1,0.5,0,JunkTr20
307,Randy Love,STL,29,RB,12,0,2,4,2,0,3,,0.2,0.3,0,LoveRa00
308,Mike Meade,DET,25,RB,16,0,2,21,10.5,0,14,,0.1,1.3,0,MeadMi00
309,Ulysses Norris,BUF,28,TE,2,1,2,30,15,0,18,,1,15,1,NorrUl00
310,Bill Ring,SFO,29,RB,10,0,2,14,7,0,8,,0.2,1.4,0,RingBi00
311,Rob Rubick,DET,25,TE,9,4,2,33,16.5,0,18,,0.2,3.7,0,RubiRo00
312,Anthony Steels,2TM,26,RB,15,0,2,9,4.5,0,6,,0.1,0.6,2,SteeAn20
313,Steve Tasker,HOU,23,WR,7,0,2,19,9.5,0,14,,0.3,2.7,0,TaskSt00
314,Mosi Tatupu,NWE,30,RB,16,2,2,16,8,0,15,,0.1,1,1,TatuMo00
315,Mike Tice,SEA,26,TE,9,2,2,13,6.5,0,7,,0.2,1.4,0,TiceMi00
316,Travis Tucker,CLE,22,TE,16,2,2,20,10,0,10,,0.1,1.3,0,TuckTr20
317,Robert Weathers,NWE,25,RB,16,0,2,18,9,0,13,,0.1,1.1,0,WeatRo00
318,Ron Wolfley,STL,23,RB,16,1,2,18,9,0,17,,0.1,1.1,1,WolfRo00
319,Curtis Adams,SDG,23,RB,1,0,1,12,12,0,12,,1,12,0,AdamCu00
320,Brad Anderson,CHI,24,WR,14,0,1,6,6,0,6,,0.1,0.4,0,AndeBr20
321,Cliff Austin,ATL,25,RB,14,0,1,21,21,0,21,,0.1,1.5,0,AustCl00
322,Brian Blados,CIN,23,LG,16,16,1,4,4,0,4,,0.1,0.3,0,BladBr20
323,Jay Carroll,MIN,24,TE,16,0,1,8,8,0,8,,0.1,0.5,0,CarrJa20
324,Raphel Cherry,WAS,24,SS,16,6,1,11,11,0,11,,0.1,0.7,0,CherRa20
325,Mark Cooper,DEN,25,G,15,2,1,13,13,0,13,,0.1,0.9,0,CoopMa20
326,Chris Faulkner,SDG,25,TE,9,0,1,12,12,0,12,,0.1,1.3,0,FaulCh20
327,James Haynes,NOR,25,ROLB,16,5,1,8,8,0,8,,0.1,0.5,0,HaynJa20
328,Bobby Hebert,NOR,25,QB,6,6,1,7,7,1,7,,0.2,1.2,1,HebeBo00
329,Jim Jensen,MIA,27,WR,16,1,1,4,4,1,4,,0.1,0.3,0,JensJi00
330,Reggie Langhorne,CLE,22,WR,16,3,1,12,12,0,12,,0.1,0.8,1,LangRe00
331,Robert Lavette,DAL,22,RB,12,0,1,8,8,0,8,,0.1,0.7,0,LaveRo20
332,Cedric Mack,STL,25,LCB,16,14,1,16,16,0,16,,0.1,1,0,MackCe20
333,James Maness,CHI,22,WR,8,0,1,34,34,0,34,,0.1,4.3,0,ManeJa20
334,Reese McCall,DET,29,TE,16,2,1,7,7,0,7,,0.1,0.4,0,McCaRe00
335,Jim McMahon*,CHI,26,QB,13,11,1,13,13,1,13,,0.1,1,4,McMaJi00
336,Cedric Minter,NYJ,27,RB,3,0,1,13,13,0,13,,0.3,4.3,0,MintCe00
337,Blake Moore,GNB,27,C,16,0,1,3,3,1,3,,0.1,0.2,1,MoorBl20
338,Anthony Munoz*+,CIN,27,LT,16,16,1,1,1,0,1,,0.1,0.1,0,MunoAn00
339,Jay Novacek,STL,23,TE,16,0,1,4,4,0,4,,0.1,0.3,0,NovaJa00
340,Hubie Oliver,PHI,28,RB,1,0,1,4,4,0,4,,1,4,0,OlivHu00
341,Mike Pagel,IND,25,QB,16,14,1,6,6,0,6,,0.1,0.4,6,PageMi00
342,Rick Parros,SEA,27,RB,4,0,1,27,27,0,27,,0.3,6.8,1,ParrRi00
343,William Perry,CHI,23,RDT,16,9,1,4,4,1,4,,0.1,0.3,0,PerrWi20
344,Thomas Sanders,CHI,23,RB,15,0,1,9,9,0,9,,0.1,0.6,1,SandTh00
345,Jimmy Teal,BUF,23,WR,3,0,1,24,24,0,24,,0.3,8,0,TealJi00
346,Tommy Vigorito,MIA,26,PR,9,0,1,9,9,0,9,,0.1,1,3,VigoTo00
347,Rick Walker,WAS,30,TE,16,0,1,8,8,0,8,,0.1,0.5,0,WalkRi00
348,Herkie Walls,HOU,24,WR,6,0,1,7,7,0,7,,0.2,1.2,0,WallHe00
349,Charles White,RAM,27,RB,16,0,1,12,12,0,12,,0.1,0.8,3,WhitCh00
350,Danny White,DAL,33,QB,14,14,1,12,12,1,12,,0.1,0.9,6,WhitDa01
351,Van Williams,BUF,26,RB,2,0,1,7,7,0,7,,0.5,3.5,0,WillVa00
