Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
267,Gerald McNeil*,CLE,25,WR,12,0,8,120,15,2,39,,0.7,10,2,McNeGe00
268,Frank Middleton,SDG,27,RB,3,1,8,43,5.4,0,17,,2.7,14.3,0,MiddFr00
269,Stacey Mobley,RAM,22,WR,3,1,8,107,13.4,1,40,,2.7,35.7,0,MoblSt00
270,Curt Pardridge,SEA,23,WR,3,0,8,145,18.1,1,47,,2.7,48.3,0,PardCu20
271,Lawrence Sampleton,MIA,28,TE,3,3,8,64,8,0,19,,2.7,21.3,1,SampLa20
272,Patrick Scott,GNB,23,WR,8,3,8,79,9.9,0,16,,1,9.9,2,ScotPa00
273,Ron Wolfley*,STL,25,RB,12,4,8,68,8.5,0,16,,0.7,5.7,0,WolfRo00
274,Alfred Anderson,MIN,26,FB,10,10,7,69,9.9,0,22,,0.7,6.9,1,AndeAl00
275,Danny Bradley,DET,24,RB,3,1,7,50,7.1,2,14,,2.3,16.7,2,BradDa21
276,Cornell Burbage,DAL,22,WR,3,2,7,168,24,2,77,,2.3,56,0,BurbCo00
277,Sylvester Byrd,ATL,24,TE,3,2,7,125,17.9,0,33,,2.3,41.7,0,ByrdSy20
278,Eddie Chavis,MIA,24,WR,3,1,7,108,15.4,0,27,,2.3,36,0,ChavEd20
279,Joe Dudek,DEN,23,RB,2,2,7,41,5.9,0,19,,3.5,20.5,4,DudeJo20
280,Stan Edwards,DET,27,RB,3,3,7,82,11.7,0,21,,2.3,27.3,3,EdwaSt00
281,Rick Fenney,MIN,23,RB,11,0,7,27,3.9,0,18,,0.6,2.5,0,FennRi00
282,Kenny Flowers,ATL,23,RB,8,1,7,50,7.1,0,24,,0.9,6.3,1,FlowKe00
283,Michael Haddix,PHI,26,RB,12,4,7,58,8.3,0,23,,0.6,4.8,1,HaddMi00
284,Merril Hoge,PIT,22,RB,13,0,7,97,13.9,1,27,,0.5,7.5,0,HogeMe00
285,Harry Holt,SDG,30,TE,3,3,7,56,8,0,17,,2.3,18.7,1,HoltHa00
286,Eddie Hunter,2TM,22,RB,6,3,7,28,4,2,8,,1.2,4.7,3,HuntEd20
287,Earnest Jackson,PIT,28,FB,12,9,7,52,7.4,0,23,,0.6,4.3,2,JackEa00
288,Haywood Jeffires,HOU,23,WR,9,1,7,89,12.7,0,23,,0.8,9.9,0,JeffHa00
289,Hassan Jones,MIN,23,WR,12,0,7,189,27,2,58,,0.6,15.8,0,JoneHa00
290,Kevin Juma,SEA,25,WR,3,2,7,95,13.6,0,26,,2.3,31.7,0,JumaKe20
291,John Kamana,ATL,26,RB,2,1,7,51,7.3,1,15,,3.5,25.5,1,KamaJo20
292,Charles Lockett,PIT,22,WR,11,1,7,116,16.6,1,25,,0.6,10.5,1,LockCh00
293,Buford McGee,RAM,27,RB,3,1,7,40,5.7,0,12,,2.3,13.3,0,McGeBu00
294,Mark Nichols,DET,28,WR,12,1,7,87,12.4,0,23,,0.6,7.3,0,NichMa00
295,Robert Parker,KAN,24,RB,3,2,7,44,6.3,0,14,,2.3,14.7,1,ParkRo20
296,Barry Redden,SDG,27,RB,12,0,7,46,6.6,0,13,,0.6,3.8,0,ReddBa00
297,Matt Suhey,CHI,29,RB,12,2,7,54,7.7,0,12,,0.6,4.5,0,SuheMa00
298,Don Summers,GNB,26,TE,3,1,7,83,11.9,1,17,,2.3,27.7,0,SummDo20
299,Ray Wallace,HOU,24,FB,12,9,7,34,4.9,0,7,,0.6,2.8,1,WallRa00
300,Don Warren,WAS,31,TE,12,12,7,43,6.1,0,9,,0.6,3.6,0,WarrDo00
301,Rick Badanjek,ATL,25,RB,2,2,6,35,5.8,0,16,,3,17.5,1,BadaRi00
302,Kevin Bowman,PHI,25,WR,3,3,6,127,21.2,1,62,,2,42.3,1,BowmKe21
303,Mel Gray,NOR,26,RB,12,1,6,30,5,0,12,,0.5,2.5,3,GrayMe00
304,Terry Greer,SFO,30,WR,3,1,6,111,18.5,1,50,,2,37,0,GreeTe00
305,Jamie Holland,SDG,23,WR,12,0,6,138,23,0,45,,0.5,11.5,0,HollJa00
306,Kevin House,RAM,30,WR,12,1,6,63,10.5,1,15,,0.5,5.3,0,HousKe00
307,Stan Hunter,NYJ,24,WR,3,0,6,50,8.3,1,12,,2,16.7,0,HuntSt20
308,Mark Konecny,MIA,24,RB,3,0,6,26,4.3,0,10,,2,8.7,0,KoneMa20
309,David Lewis,MIA,26,TE,5,2,6,53,8.8,1,22,,1.2,10.6,0,LewiDa01
310,Malcolm Moore,RAM,26,WR,3,1,6,107,17.8,1,26,,2,35.7,0,MoorMa21
311,Stacy Robinson,NYG,25,WR,5,4,6,58,9.7,2,14,,1.2,11.6,0,RobiSt00
312,Tag Rome,SDG,26,WR,3,1,6,49,8.2,0,13,,2,16.3,0,RomeTa20
313,Martin Sartin,SDG,24,RB,3,1,6,19,3.2,0,8,,2,6.3,2,SartMa20
314,Malcolm Scott,NOR,26,TE,3,3,6,35,5.8,0,11,,2,11.7,0,ScotMa00
315,Jeff Smith,NYG,25,TE,3,3,6,72,12,0,19,,2,24,0,SmitJe22
316,Shane Swanson,DEN,25,WR,3,2,6,87,14.5,1,35,,2,29,1,SwanSh20
317,Tim Tyrrell,RAM,26,RB,11,0,6,59,9.8,0,16,,0.5,5.4,0,TyrrTi20
318,Kevin Willhite,GNB,24,RB,3,3,6,37,6.2,0,12,,2,12.3,2,WillKe20
319,Barry Word,NOR,24,RB,12,1,6,54,9,0,17,,0.5,4.5,1,WordBa00
320,Cliff Austin,TAM,27,RB,3,2,5,51,10.2,0,20,,1.7,17,0,AustCl00
321,Mark Bellini,IND,23,WR,10,1,5,69,13.8,0,19,,0.5,6.9,0,BellMa00
322,John Brandes,IND,23,TE,12,2,5,35,7,0,13,,0.4,2.9,0,BranJo20
323,Chris Brewer,CHI,25,RB,3,1,5,56,11.2,1,19,,1.7,18.7,0,BrewCh00
324,Walter Broughton,BUF,25,WR,9,0,5,90,18,1,39,,0.6,10,0,BrouWa20
325,Charlie Brown,ATL,29,WR,6,0,5,103,20.6,0,23,,0.8,17.2,0,BrowCh00
326,Eric Brown,KAN,23,WR,2,1,5,69,13.8,0,23,,2.5,34.5,0,BrowEr20
327,Cris Carter,PHI,22,WR,9,0,5,84,16.8,2,25,,0.6,9.3,0,CartCr00
328,Thornton Chandler,DAL,24,TE,12,1,5,25,5,1,9,,0.4,2.1,0,ChanTh00
329,Paul Coffman,KAN,31,TE,12,1,5,42,8.4,1,13,,0.4,3.5,0,CoffPa00
330,Gary Ellerson,DET,24,RB,8,2,5,48,9.6,1,23,,0.6,6,0,ElleGa00
331,Craig Ellis,RAI,26,RB,3,1,5,39,7.8,0,15,,1.7,13,1,ElliCr20
332,Larry Emery,ATL,23,RB,5,0,5,31,6.2,0,13,,1,6.2,0,EmerLa20
333,Mark Gehring,HOU,23,TE,6,3,5,64,12.8,1,31,,0.8,10.7,0,GehrMa20
334,Lakei Heimuli,CHI,22,RB,3,3,5,51,10.2,1,17,,1.7,17,1,HeimLa20
335,Ira Hillary,CIN,25,WR,11,0,5,65,13,0,23,,0.5,5.9,0,HillIr00
336,Vyto Kab,DET,28,TE,7,2,5,54,10.8,0,28,,0.7,7.7,0,KabxVy00
337,Don Kindt,CHI,26,TE,3,2,5,34,6.8,1,11,,1.7,11.3,0,KindDo20
338,Greg Lathan,RAI,23,WR,3,0,5,98,19.6,0,33,,1.7,32.7,0,LathGr20
339,Kelvin Martin,DAL,22,WR,7,0,5,103,20.6,0,33,,0.7,14.7,1,MartKe00
340,Larry Mason,CLE,26,RB,3,3,5,26,5.2,1,15,,1.7,8.7,4,MasoLa00
341,Solomon Miller,TAM,23,WR,8,0,5,97,19.4,0,33,,0.6,12.1,0,MillSo00
342,Tim Moffett,SDG,25,WR,3,1,5,80,16,1,25,,1.7,26.7,0,MoffTi00
343,Dave Montagne,KAN,23,WR,3,2,5,47,9.4,0,16,,1.7,15.7,0,MontDa20
344,Dameon Reilly,MIA,24,WR,3,1,5,70,14,0,20,,1.7,23.3,0,ReilDa20
345,Jay Repko,PHI,29,TE,3,0,5,46,9.2,0,12,,1.7,15.3,0,RepkJa20
346,Alvin Ross,PHI,24,RB,2,0,5,41,8.2,0,17,,2.5,20.5,0,RossAl20
347,Willie Scott,NWE,28,TE,9,1,5,35,7,1,15,,0.6,3.9,0,ScotWi00
348,Eric Streater,TAM,23,WR,3,3,5,117,23.4,2,61,,1.7,39,0,StreEr20
349,Joey Walters,HOU,33,WR,5,0,5,99,19.8,0,51,,1,19.8,0,WaltJo21
350,Mike Waters,NOR,25,TE,5,0,5,140,28,1,82,,1,28,0,WateMi20
351,Gerald White,DAL,23,RB,3,3,5,46,9.2,0,14,,1.7,15.3,0,WhitGe22
352,Van Williams,NYG,28,RB,3,3,5,36,7.2,0,12,,1.7,12,2,WillVa00
353,Ted Wilson,WAS,23,WR,3,2,5,112,22.4,1,64,,1.7,37.3,0,WilsTe20
354,Jeff Womack,MIN,24,RB,2,1,5,46,9.2,1,23,,2.5,23,0,WomaJe20
355,George Wonsley,IND,27,RB,11,0,5,48,9.6,0,16,,0.5,4.4,1,WonsGe00
356,Curtis Adams,SDG,25,RB,12,4,4,38,9.5,0,21,,0.3,3.2,1,AdamCu00
357,Mitch Andrews,DEN,23,TE,8,3,4,53,13.3,0,20,,0.5,6.6,0,AndrMi20
358,Woody Bennett,MIA,32,FB,12,11,4,18,4.5,0,6,,0.3,1.5,0,BennWo00
359,Laron Brown,DEN,24,WR,3,1,4,40,10,0,18,,1.3,13.3,0,BrowLa21
360,Scott Caldwell,DEN,24,RB,3,1,4,34,8.5,0,14,,1.3,11.3,0,CaldSc20
361,John Chirico,NYJ,22,RB,3,1,4,18,4.5,0,8,,1.3,6,1,ChirJo20
362,Doug DuBose,SFO,23,RB,2,0,4,37,9.3,0,14,,2,18.5,0,DuboDo00
363,Herman Fontenot,CLE,24,RB,12,0,4,40,10,0,25,,0.3,3.3,0,FontHe00
364,Tony Gladney,SFO,23,WR,2,0,4,60,15,0,19,,2,30,0,GladTo20
365,Jim Gustafson,MIN,26,WR,12,0,4,55,13.8,0,23,,0.3,4.6,0,GustJi00
366,Alonzo Highsmith,HOU,22,RB,8,3,4,55,13.8,1,33,,0.5,6.9,2,HighAl00
367,Dan Johnson,MIA,27,TE,7,0,4,35,8.8,2,22,,0.6,5,1,JohnDa02
368,Ken Knapczyk,CHI,24,WR,3,3,4,62,15.5,0,22,,1.3,20.7,0,KnapKe20
369,Eric Lane,SEA,28,RB,12,2,4,30,7.5,0,12,,0.3,2.5,0,LaneEr00
370,James McDonald,RAM,26,TE,5,3,4,31,7.8,2,13,,0.8,6.2,0,McDoJa00
371,Keith McDonald,HOU,24,WR,3,0,4,56,14,1,24,,1.3,18.7,0,McDoKe00
372,Thad McFadden,BUF,25,WR,3,2,4,41,10.3,1,13,,1.3,13.7,0,McFaTh20
373,Reggie McGowan,NYG,23,WR,3,0,4,111,27.8,1,63,,1.3,37,0,McGoRe20
374,Paul Palmer,KAN,23,RB,12,1,4,27,6.8,0,10,,0.3,2.3,2,PalmPa00
375,Eric Riley,NYJ,23,TE,2,1,4,42,10.5,0,16,,2,21,0,RileEr20
376,George Rogers,WAS,29,RB,11,9,4,23,5.8,0,8,,0.4,2.1,2,RogeGe00
377,Sylvester Stamps,ATL,26,KR,7,0,4,40,10,0,19,,0.6,5.7,1,StamSy00
378,Steve Strachan,RAI,24,RB,11,3,4,42,10.5,0,14,,0.4,3.8,1,StraSt00
379,Jo-Jo Townsell,NYJ,27,WR,12,0,4,37,9.3,0,11,,0.3,3.1,3,TownJo00
380,John Trahan,KAN,26,WR,3,3,4,40,10,0,14,,1.3,13.3,0,TrahJo20
381,David Williams,RAI,24,WR,3,2,4,104,26,0,44,,1.3,34.7,0,WillDa00
382,Scott Williams,DET,25,RB,5,2,4,16,4,1,7,,0.8,3.2,0,WillSc00
383,Dana Wright,CIN,24,RB,5,0,4,28,7,0,11,,0.8,5.6,1,WrigDa20
384,Mike Young,RAM,25,WR,12,0,4,56,14,1,26,,0.3,4.7,0,YounMi00
385,Lyneal Alston,PIT,23,WR,3,1,3,84,28,2,42,,1,28,0,AlstLy20
386,Walt Arnold,KAN,29,TE,5,4,3,26,8.7,0,10,,0.6,5.2,0,ArnoWa00
387,Carl Byrum,BUF,24,FB,13,8,3,23,7.7,0,20,,0.2,1.8,4,ByruCa00
388,Robert Clark,NOR,22,WR,2,0,3,38,12.7,0,14,,1.5,19,0,ClarRo00
389,Wayne Coffey,NWE,23,WR,3,2,3,66,22,0,35,,1,22,0,CoffWa20
390,Darrell Colbert,KAN,23,WR,12,0,3,21,7,0,9,,0.3,1.8,0,ColbDa21
391,Tony Dollinger,DET,25,RB,2,1,3,25,8.3,0,15,,1.5,12.5,0,DollTo20
392,Reggie Dupard,NWE,24,RB,8,3,3,1,0.3,0,2,,0.4,0.1,2,DupaRe00
393,Richard Estell,KAN,24,WR,2,0,3,24,8,0,11,,1.5,12,0,EsteRi20
394,Steve Finch,MIN,26,WR,1,1,3,54,18,0,20,,3,54,0,FincSt20
395,Phil Frye,MIN,29,RB,1,1,3,25,8.3,0,12,,3,25,0,FryePh20
396,Dennis Gadbois,NWE,24,WR,3,1,3,51,17,0,20,,1,17,0,GadbDe20
397,Leon Gonzalez,ATL,24,WR,2,0,3,40,13.3,0,22,,1.5,20,0,GonzLe20
398,Keith Griffin,WAS,26,RB,9,2,3,13,4.3,1,6,,0.3,1.4,3,GrifKe00
399,Sam Harrell,MIN,30,RB,1,1,3,20,6.7,0,8,,3,20,1,HarrSa20
400,Greg Hawthorne,IND,31,RB,3,3,3,41,13.7,0,21,,1,13.7,0,HawtGr00
401,Ethan Horton,RAI,25,RB,4,2,3,44,14.7,1,32,,0.8,11,2,HortEt00
402,Herman Hunter,HOU,26,RB,3,0,3,17,5.7,0,11,,1,5.7,1,HuntHe00
403,Bill Johnson,CIN,27,RB,11,4,3,19,6.3,0,9,,0.3,1.7,0,JohnBi00
404,E.J. Jones,DAL,25,RB,3,0,3,16,5.3,0,10,,1,5.3,0,JoneE.20
405,Joe Jones,IND,25,TE,3,2,3,25,8.3,1,13,,1,8.3,0,JoneJo22
406,Tim Kearse,IND,28,WR,3,0,3,56,18.7,0,21,,1,18.7,0,KearTi21
407,Marc Logan,CIN,22,RB,3,3,3,14,4.7,0,18,,1,4.7,0,LogaMa00
408,Joe McIntosh,ATL,25,RB,2,0,3,15,5,1,9,,1.5,7.5,0,McInJo20
409,Greg Meehan,CIN,24,WR,3,3,3,25,8.3,0,12,,1,8.3,1,MeehGr20
410,Carl Monroe,SFO,27,RB,3,2,3,66,22,1,39,,1,22,1,MonrCa00
411,Ricky Moore,HOU,24,RB,3,3,3,21,7,0,10,,1,7,0,MoorRi00
412,Zeke Mowatt,NYG,26,TE,12,1,3,39,13,1,29,,0.3,3.3,0,MowaZe00
413,Jamie Mueller,BUF,23,FB,12,6,3,13,4.3,0,11,,0.3,1.1,5,MuelJa00
414,Ken O'Neal,NOR,25,TE,2,0,3,10,3.3,1,5,,1.5,5,0,ONeaKe20
415,Terry Orr,WAS,26,TE,10,1,3,35,11.7,0,23,,0.3,3.5,0,OrrxTe00
416,Freddie Parker,GNB,25,RB,1,0,3,22,7.3,0,13,,3,22,0,ParkFr21
417,Rickey Parks,MIN,23,WR,2,1,3,46,15.3,0,19,,1.5,23,0,ParkRi22
418,Bob Perryman,NWE,23,RB,9,1,3,13,4.3,0,7,,0.3,1.4,1,PerrBo00
419,Thomas Sanders,CHI,25,RB,12,0,3,53,17.7,0,25,,0.3,4.4,1,SandTh00
420,Phil Smith,RAM,27,WR,2,2,3,95,31.7,0,51,,1.5,47.5,1,SmitPh20
421,Steve Smith,RAI,23,RB,7,3,3,46,15.3,0,32,,0.4,6.6,0,SmitSt00
422,Tony Sweet,NYJ,24,TE,3,2,3,45,15,0,22,,1,15,0,SweeTo20
423,Mike Varajon,SFO,23,RB,3,1,3,25,8.3,0,12,,1,8.3,0,VaraMi20
424,Ron Wheeler,RAI,29,TE,3,1,3,61,20.3,0,29,,1,20.3,1,WheeRo20
425,Derwin Williams,NWE,26,WR,10,0,3,30,10,0,12,,0.3,3,0,WillDe00
426,Vincent Alexander,NOR,23,RB,1,0,2,15,7.5,0,10,,2,15,2,AlexVi20
427,Ottis Anderson,NYG,30,RB,4,0,2,16,8,0,9,,0.5,4,0,AndeOt00
428,Brant Bengen,SEA,23,WR,3,0,2,33,16.5,0,24,,0.7,11,0,BengBr20
429,Cliff Benson,2TM,26,TE,10,3,2,11,5.5,0,6,,0.2,1.1,0,BensCl00
430,Carl Bland,DET,26,WR,10,0,2,14,7,1,11,,0.2,1.4,0,BlanCa00
431,Ron Brown,STL,24,WR,3,0,2,16,8,0,9,,0.7,5.3,0,BrowRo23
432,Jim Browne,RAI,25,RB,2,1,2,8,4,0,5,,1,4,0,BrowJi20
433,Jerry Butler,ATL,26,RB,1,0,2,7,3.5,0,4,,2,7,0,ButlJe21
434,Reggie Bynum,BUF,23,WR,1,1,2,24,12,0,17,,2,24,0,BynuRe20
435,Joe Caravello,WAS,24,TE,11,5,2,29,14.5,0,22,,0.2,2.6,0,CaraJo00
436,Mike Caterbone,MIA,25,WR,3,1,2,46,23,0,30,,0.7,15.3,1,CateMi20
437,Ron Daugherty,MIN,29,WR,3,0,2,21,10.5,0,13,,0.7,7,0,DaugRo20
438,Glenn Dennison,WAS,26,TE,2,1,2,8,4,0,5,,1,4,0,DennGl00
439,Robert DiRico,NYG,24,RB,3,1,2,22,11,0,15,,0.7,7.3,2,DiRiRo20
440,Terrence Flagler,SFO,23,RB,3,1,2,28,14,0,24,,0.7,9.3,2,FlagTe00
441,Todd Frain,NWE,25,TE,3,2,2,22,11,0,11,,0.7,7.3,0,FraiTo20
442,Brent Fullwood,GNB,24,RB,11,1,2,11,5.5,0,12,,0.2,1,2,FullBr00
443,Willie Gillespie,MIN,26,WR,1,1,2,28,14,0,14,,2,28,0,GillWi20
444,Charles Gladman,TAM,21,RB,2,0,2,8,4,0,5,,1,4,0,GladCh21
445,Brian Glasgow,CHI,26,TE,3,1,2,16,8,0,11,,0.7,5.3,0,GlasBr20
446,Preston Gothard,PIT,25,TE,2,2,2,9,4.5,1,7,,1,4.5,0,GothPr00
447,Norm Granger,ATL,26,RB,3,1,2,34,17,0,26,,0.7,11.3,1,GranNo20
448,Billy Griggs,NYJ,25,TE,12,1,2,17,8.5,1,13,,0.2,1.4,0,GrigBi00
449,Russell Hairston,PIT,23,WR,3,2,2,16,8,1,11,,0.7,5.3,1,HairRu20
450,Derrick Harden,GNB,23,WR,3,0,2,29,14.5,0,15,,0.7,9.7,1,HardDe20
451,Steve Harris,MIN,25,RB,2,0,2,17,8.5,0,16,,1,8.5,0,HarrSt20
452,Rob Harrison,RAI,24,RB,2,1,2,18,9,0,15,,1,9,2,HarrRo23
453,Carl Hilton,MIN,23,TE,11,1,2,16,8,2,8,,0.2,1.5,0,HiltCa00
454,Mark Ingram,NYG,22,WR,9,0,2,32,16,0,18,,0.2,3.6,0,IngrMa00
455,Brent Jones,SFO,24,TE,4,0,2,35,17.5,0,22,,0.5,8.8,0,JoneBr00
456,Buford Jordan,NOR,25,RB,12,4,2,13,6.5,0,11,,0.2,1.1,0,JordBu00
457,Trey Junkin,RAI,26,LS,12,1,2,15,7.5,0,8,,0.2,1.3,0,JunkTr20
458,Stein Koss,KAN,24,TE,2,2,2,25,12.5,0,14,,1,12.5,0,KossSt20
459,Michael LeBlanc,NWE,25,RB,4,2,2,3,1.5,0,3,,0.5,0.8,2,LeBlMi20
460,Derrick McAdoo,STL,22,RB,15,2,2,12,6,0,6,,0.1,0.8,2,McAdDe00
461,Chris McLemore,2TM,24,RB,5,2,2,9,4.5,0,5,,0.4,1.8,1,McLeCh20
462,Anthony Mosley,CHI,22,RB,2,2,2,16,8,0,16,,1,8,0,MoslAn20
463,Calvin Muhammad,SDG,29,WR,2,0,2,87,43.5,0,67,,1,43.5,0,MuhaCa00
464,Gary Mullen,CHI,24,WR,3,0,2,33,16.5,0,20,,0.7,11,0,MullGa20
465,Anthony Munoz*+,CIN,29,LT,11,11,2,15,7.5,1,12,,0.2,1.4,0,MunoAn00
466,Kenny Nash,KAN,25,WR,1,0,2,22,11,0,14,,2,22,0,NashKe20
467,Tony Paige,DET,25,RB,5,0,2,1,0.5,0,3,,0.4,0.2,0,PaigTo00
468,Steve Pierce,CLE,24,WR,2,0,2,21,10.5,0,13,,1,10.5,0,PierSt20
469,Woodie Pippens,KAN,24,RB,2,0,2,12,6,0,7,,1,6,0,PippWo20
470,Marquis Pleasant,CIN,22,WR,3,0,2,45,22.5,0,35,,0.7,15,0,PleaMa20
471,Jacque Robinson,PHI,24,FB,3,3,2,9,4.5,0,5,,0.7,3,1,RobiJa21
472,Jeff Rodenberger,NOR,28,RB,3,3,2,17,8.5,0,11,,0.7,5.7,0,RodeJe20
473,Del Rodgers,SFO,27,RB,7,0,2,45,22.5,0,24,,0.3,6.4,1,RodgDe00
474,Butch Rolle,BUF,23,TE,12,0,2,6,3,2,3,,0.2,0.5,0,RollBu00
475,Wade Russell,CIN,24,TE,3,0,2,27,13.5,1,23,,0.7,9,0,RussWa20
476,Broderick Sargent,STL,25,RB,15,1,2,19,9.5,0,10,,0.1,1.3,1,SargBr00
477,Ronald Scott,MIA,24,RB,3,2,2,7,3.5,0,5,,0.7,2.3,1,ScotRo20
478,Dan Sharp,ATL,25,TE,9,0,2,6,3,0,5,,0.2,0.7,0,SharDa20
479,Chris Smith,KAN,24,RB,3,3,2,21,10.5,0,16,,0.7,7,2,SmitCh22
480,Willie Smith,MIA,23,TE,3,0,2,13,6.5,1,8,,0.7,4.3,0,SmitWi22
481,Todd Spencer,SDG,25,RB,3,2,2,47,23.5,0,45,,0.7,15.7,2,SpenTo00
482,Sebron Spivey,DAL,23,WR,2,1,2,34,17,0,25,,1,17,0,SpivSe20
483,Gene Taylor,TAM,25,WR,8,0,2,21,10.5,0,11,,0.3,2.6,0,TaylGe20
484,Andre Thomas,MIN,27,RB,1,0,2,13,6.5,0,10,,2,13,0,ThomAn20
485,Lavale Thomas,GNB,24,RB,1,1,2,52,26,1,30,,2,52,0,ThomLa20
486,Ira Valentine,HOU,24,RB,7,0,2,10,5,0,7,,0.3,1.4,0,ValeIr20
487,Clarence Verdin,WAS,24,WR,3,1,2,62,31,0,55,,0.7,20.7,0,VerdCl00
488,Adam Walker,MIN,24,RB,2,0,2,3,1.5,0,2,,1,1.5,0,WalkAd20
489,Dwight Walker,NOR,28,WR,2,0,2,15,7.5,0,8,,1,7.5,0,WalkDw20
490,Timmie Ware,SDG,24,WR,12,1,2,38,19,0,23,,0.2,3.2,0,WareTi20
491,Mark Wheeler,DET,23,TE,3,0,2,17,8.5,0,9,,0.7,5.7,0,WheeMa21
492,Brett Wilson,MIN,27,RB,3,1,2,14,7,0,9,,0.7,4.7,0,WilsBr21
493,Wayne Wilson,WAS,30,RB,2,0,2,16,8,0,9,,1,8,1,WilsWa02
494,Theo Young,PIT,22,TE,12,1,2,10,5,0,6,,0.2,0.8,0,YounTh20
495,David Adams,DAL,23,RB,3,0,1,8,8,0,8,,0.3,2.7,2,AdamDa20
496,Mark Adickes,KAN,26,RG,12,12,1,3,3,1,3,,0.1,0.3,0,AdicMa20
497,Fred Banks,MIA,25,WR,3,0,1,10,10,1,10,,0.3,3.3,0,BankFr00
498,Steve Bartalo,TAM,23,RB,9,0,1,5,5,0,5,,0.1,0.6,0,BartSt01
499,Veno Belk,BUF,24,TE,2,2,1,7,7,0,7,,0.5,3.5,0,BelkVe20
500,Ken Bell,DEN,23,RB,12,1,1,8,8,0,8,,0.1,0.7,2,BellKe01
501,Dwight Beverly,NOR,26,RB,3,3,1,8,8,0,8,,0.3,2.7,1,BeveDw20
502,Alvin Blount,DAL,22,RB,2,2,1,5,5,0,5,,0.5,2.5,1,BlouAl20
503,Steve Bono,PIT,25,QB,3,3,1,2,2,0,2,,0.3,0.7,5,BonoSt00
504,Sam Bowers,CHI,30,TE,3,0,1,6,6,0,6,,0.3,2,0,BoweSa20
505,Jim Boyle,PIT,25,T,3,3,1,0,0,0,0,,0.3,0,0,BoylJi20
506,Tom Brown,MIA,23,RB,1,0,1,6,6,0,6,,1,6,0,BrowTo00
507,Steve Bryant,IND,28,WR,1,0,1,12,12,0,12,,1,12,0,BryaSt00
508,Rick Calhoun,RAI,24,RB,3,0,1,17,17,0,17,,0.3,5.7,0,CalhRi20
509,Steve Carter,TAM,25,WR,3,1,1,12,12,0,12,,0.3,4,0,CartSt20
510,Joe Chetti,BUF,24,RB,2,0,1,9,9,0,9,,0.5,4.5,0,ChetJo20
511,Topper Clemons,PHI,24,RB,3,0,1,13,13,1,13,,0.3,4.3,0,ClemTo21
512,Charles Coleman,NYG,24,TE,3,0,1,5,5,0,5,,0.3,1.7,0,ColeCh20
513,Jaime Covington,NYG,25,RB,2,0,1,9,9,0,9,,0.5,4.5,0,CoviJa20
514,Randall Cunningham,PHI,24,QB,12,12,1,-3,-3,0,-3,,0.1,-0.3,12,CunnRa00
515,Chris Darrington,HOU,23,WR,3,0,1,38,38,0,38,,0.3,12.7,0,DarrCh20
516,Dwayne Dixon,TAM,25,WR,2,0,1,18,18,0,18,,0.5,9,0,DixoDw20
517,Chris Dressel,SFO,26,TE,1,0,1,8,8,0,8,,1,8,0,DresCh00
518,John Evans,ATL,23,TE,1,1,1,8,8,0,8,,1,8,0,EvanJo20
519,Nuu Faaola,NYJ,23,RB,12,0,1,16,16,0,16,,0.1,1.3,0,FaaoNu00
520,George Farmer,MIA,29,WR,1,0,1,5,5,0,5,,1,5,0,FarmGe00
521,Derrick Foster,NYJ,24,RB,3,0,1,9,9,0,9,,0.3,3,0,FostDe20
522,Todd Fowler,DAL,25,TE,12,1,1,6,6,0,6,,0.1,0.5,0,FowlTo00
523,Byron Franklin,SEA,29,WR,6,0,1,7,7,0,7,,0.2,1.2,0,FranBy00
524,Derrick Gaffney,NYJ,32,WR,2,0,1,10,10,0,10,,0.5,5,0,GaffDe00
525,Bruce Hansen,NWE,26,RB,6,2,1,22,22,0,22,,0.2,3.7,0,HansBr21
526,Andre Hardy,SFO,26,RB,1,0,1,7,7,0,7,,1,7,0,HardAn00
527,Jimmy Hargrove,GNB,30,RB,2,2,1,6,6,0,6,,0.5,3,0,HargJi21
528,William Harris,STL,22,TE,10,3,1,8,8,0,8,,0.1,0.8,0,HarrWi00
529,Frank Hawkins,RAI,28,RB,2,1,1,6,6,0,6,,0.5,3,0,HawkFr00
530,Bernard Henry,RAM,27,WR,3,2,1,13,13,0,13,,0.3,4.3,0,HenrBe00
531,Jessie Hester,RAI,24,WR,10,0,1,30,30,0,30,,0.1,3,0,HestJe00
532,Rickey Isom,MIA,24,RB,3,1,1,11,11,0,11,,0.3,3.7,0,IsomRi20
533,Arrike James,HOU,23,RB,3,0,1,14,14,0,14,,0.3,4.7,0,JameAr20
534,Tim Jessie,WAS,24,RB,3,0,1,8,8,0,8,,0.3,2.7,0,JessTi20
535,Kelley Johnson,IND,25,WR,3,0,1,15,15,0,15,,0.3,5,1,JohnKe20
536,Richard Johnson,WAS,26,WR,1,0,1,5,5,0,5,,1,5,0,JohnRi00
537,Jim Kelly*,BUF,27,QB,12,12,1,35,35,0,35,,0.1,2.9,6,KellJi00
538,Bruce King,BUF,24,RB,3,2,1,3,3,0,3,,0.3,1,0,KingBr00
539,Nick Kowgios,DET,25,RB,3,0,1,3,3,0,3,,0.3,1,0,KowgNi20
540,Jamie Kurisko,NYJ,24,TE,3,2,1,41,41,1,41,,0.3,13.7,0,KuriJa20
