Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
265,Arnold Morgado,KAN,28,RB,11,0,5,27,5.4,1,10,,0.5,2.5,0,MorgAr00
266,Derrick Ramsey,OAK,24,TE,16,0,5,117,23.4,0,58,,0.3,7.3,0,RamsDe00
267,John Skibinski,CHI,25,RB,16,0,5,18,3.6,0,8,,0.3,1.1,0,SkibJo21
268,Mike Strachan,NOR,27,RB,3,2,5,60,12,0,23,,1.7,20,2,StraMi00
269,Jewerl Thomas,RAM,23,RB,16,2,5,30,6,0,11,,0.3,1.9,1,ThomJe01
270,Elmer Bailey,MIA,23,WR,14,0,4,105,26.3,0,39,,0.3,7.5,0,BailEl20
271,Ken Burrough,HOU,32,WR,2,0,4,91,22.8,0,54,,2,45.5,0,BurrKe00
272,Johnny Davis,TAM,24,RB,14,6,4,17,4.3,0,9,,0.3,1.2,1,DaviJo01
273,Jessie Green,SEA,26,WR,11,0,4,47,11.8,0,19,,0.4,4.3,1,GreeJe20
274,Jeff Groth,HOU,23,WR,16,0,4,47,11.8,0,18,,0.3,2.9,2,GrotJe00
275,Kris Haines,CHI,23,WR,16,1,4,83,20.8,0,35,,0.3,5.2,0,HainKr20
276,Wally Henry,PHI,26,WR,7,0,4,68,17,0,22,,0.6,9.7,1,HenrWa00
277,Eddie Hill,RAM,23,RB,7,1,4,29,7.3,0,11,,0.6,4.1,2,HillEd00
278,Ron Jessie,BUF,32,WR,16,3,4,56,14,1,20,,0.3,3.5,0,JessRo00
279,Timmy Newsome,DAL,22,RB,16,1,4,43,10.8,0,16,,0.3,2.7,0,NewsTi00
280,Fred Nixon,GNB,22,WR,15,0,4,78,19.5,0,32,,0.3,5.2,1,NixoFr20
281,Carlos Pennywell,NWE,24,WR,11,0,4,31,7.8,1,16,,0.4,2.8,0,PennCa00
282,Mike Shumann,TAM,25,WR,6,0,4,75,18.8,1,25,,0.7,12.5,0,ShumMi00
283,Ron Smith,SDG,24,WR,15,0,4,48,12,0,24,,0.3,3.2,0,SmitRo02
284,Mosi Tatupu,NWE,25,RB,16,0,4,27,6.8,0,11,,0.3,1.7,0,TatuMo00
285,Don Westbrook,NWE,27,WR,14,0,4,60,15,0,21,,0.3,4.3,0,WestDo00
286,Woody Bennett,2TM,25,RB,14,3,3,26,8.7,1,19,,0.2,1.9,2,BennWo00
287,Rickey Claitt,WAS,23,RB,15,1,3,34,11.3,1,26,,0.2,2.3,3,ClaiRi00
288,Jim Corbett,CIN,25,TE,4,0,3,28,9.3,0,12,,0.8,7,0,CorbJa00
289,Paul Darby,NYJ,24,WR,8,0,3,48,16,1,20,,0.4,6,1,DarbPa20
290,Duke Fergerson,BUF,26,WR,9,0,3,41,13.7,0,19,,0.3,4.6,0,FergDu00
291,Phil Francis,SFO,23,RB,5,1,3,23,7.7,0,15,,0.6,4.6,0,FranPh00
292,Bubba Garcia,KAN,23,WR,5,0,3,27,9,1,10,,0.6,5.4,1,GarcBu20
293,Perry Harrington,PHI,22,RB,14,1,3,24,8,0,17,,0.2,1.7,1,HarrPe00
294,Harlan Huckleby,GNB,23,RB,16,0,3,11,3.7,0,8,,0.2,0.7,0,HuckHa00
295,Al Hunter,SEA,25,RB,9,0,3,40,13.3,0,18,,0.3,4.4,1,HuntAl00
296,Ira Matthews,OAK,23,WR,16,0,3,33,11,0,20,,0.2,2.1,7,MattIr20
297,James Mayberry,ATL,23,RB,16,0,3,1,0.3,0,6,,0.2,0.1,0,MaybJa00
298,Terry Miller,BUF,24,RB,15,0,3,25,8.3,0,15,,0.2,1.7,0,MillTe00
299,Terry Nelson,RAM,29,TE,4,2,3,22,7.3,0,12,,0.8,5.5,0,NelsTe00
300,McDonald Oden,CLE,22,TE,16,0,3,18,6,0,8,,0.2,1.1,0,OdenMc20
301,Stan Rome,KAN,24,WR,10,0,3,58,19.3,0,33,,0.3,5.8,0,RomeSt00
302,Keith Wright,CLE,24,WR,12,0,3,62,20.7,3,39,,0.3,5.2,2,WrigKe00
303,Vickey Ray Anderson,GNB,24,RB,7,0,2,2,1,0,2,,0.3,0.3,1,AndeVi20
304,Mike Cobb,CHI,25,TE,4,3,2,16,8,0,9,,0.5,4,0,CobbMi00
305,Chris Combs,STL,22,TE,16,0,2,52,26,1,38,,0.1,3.3,0,CombCh20
306,Doug Cosbie,DAL,24,TE,16,0,2,11,5.5,1,6,,0.1,0.7,0,CosbDo00
307,Brian DeRoo,BAL,24,WR,16,0,2,34,17,0,18,,0.1,2.1,0,DeRoBr20
308,Scott Laidlaw,NYG,27,RB,7,1,2,16,8,0,10,,0.3,2.3,0,LaidSc00
309,Jeff Lee,STL,25,WR,4,0,2,19,9.5,0,12,,0.5,4.8,0,LeexJe20
310,Mike Levenseller,CIN,24,WR,8,0,2,30,15,0,22,,0.3,3.8,0,LeveMi20
311,Cleo Miller,CLE,28,RB,16,0,2,8,4,0,7,,0.1,0.5,2,MillCl00
312,Lydell Mitchell,RAM,31,RB,2,0,2,21,10.5,0,13,,1,10.5,0,MitcLy00
313,Larry Mucker,TAM,26,WR,7,0,2,37,18.5,0,19,,0.3,5.3,0,MuckLa00
314,Doug Paschal,MIN,22,RB,16,0,2,18,9,0,11,,0.1,1.1,0,PascDo00
315,Nathan Poole,CIN,24,RB,16,0,2,-4,-2,0,3,,0.1,-0.3,1,PoolNa00
316,Tim Smith,HOU,23,WR,16,0,2,21,10.5,0,13,,0.1,1.3,1,SmitTi01
317,Wendell Tyler,RAM,25,RB,4,4,2,8,4,0,5,,0.5,2,1,TyleWe00
318,Mike Williams,KAN,23,TE,16,11,2,9,4.5,1,6,,0.1,0.6,0,WillMi02
319,Gordon Banks,NOR,22,WR,7,0,1,7,7,0,7,,0.1,1,0,BankGo00
320,Mark Bell,SEA,23,DE,16,0,1,13,13,0,13,,0.1,0.8,0,BellMa22
321,Rick Berns,TAM,24,RB,16,2,1,6,6,0,6,,0.1,0.4,2,BernRi00
322,Larry Brinson,SEA,26,RB,7,0,1,9,9,0,9,,0.1,1.3,1,BrinLa00
323,Larry Brunson,DEN,31,WR,13,0,1,15,15,0,15,,0.1,1.2,0,BrunLa00
324,Ken Callicutt,DET,25,RB,13,0,1,19,19,0,19,,0.1,1.5,5,CallKe21
325,Monte Coleman,WAS,23,RLB,16,10,1,12,12,0,12,,0.1,0.8,0,ColeMo20
326,Zachary Dixon,2TM,24,RB,6,0,1,5,5,0,5,,0.2,0.8,0,DixoZa00
327,Phil DuBois,WAS,24,TE,2,1,1,16,16,0,16,,0.5,8,0,DuBoPh20
328,Ron Essink,SEA,22,T,16,3,1,2,2,1,2,,0.1,0.1,0,EssiRo20
329,John Floyd,SDG,24,WR,15,0,1,31,31,1,31,,0.1,2.1,0,FloyJo00
330,Ben Garry,BAL,24,RB,3,0,1,9,9,0,9,,0.3,3,1,GarrBe20
331,Lewis Gilbert,2TM,24,TE,9,0,1,7,7,0,7,,0.1,0.8,0,GilbLe20
332,Efren Herrera,SEA,29,K,16,0,1,9,9,0,9,,0.1,0.6,0,herreefr01
333,Eddie Hicks,NYG,25,RB,3,1,1,4,4,0,4,,0.3,1.3,2,HickEd20
334,Kenny Lewis,NYJ,23,RB,7,0,1,6,6,0,6,,0.1,0.9,0,LewiKe21
335,George Martin,NYG,27,LDE,16,16,1,4,4,1,4,,0.1,0.3,0,MartGe20
336,Rich Martini,OAK,25,WR,16,1,1,36,36,0,36,,0.1,2.3,0,MartRi00
337,Rich Mauti,NOR,26,WR,9,0,1,10,10,0,10,,0.1,1.1,0,MautRi00
338,Russ Mikeska,ATL,25,TE,16,2,1,4,4,0,4,,0.1,0.3,0,MikeRu20
339,Anthony Munoz,CIN,22,LT,16,16,1,-6,-6,0,-6,,0.1,-0.4,0,MunoAn00
340,Tinker Owens,NOR,26,WR,7,0,1,26,26,0,26,,0.1,3.7,0,OwenTi00
341,Danny White,DAL,28,QB,16,16,1,-9,-9,0,-9,,0.1,-0.6,8,WhitDa01
342,Ron Yary,MIN,34,RT,14,14,1,5,5,0,5,,0.1,0.4,0,YaryRo00
