Rk,Player,Tm,Age,Pos,G,GS,Rec,Yds,Y/R,TD,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
264,J.T. Smith,KAN,28,WR,9,1,7,85,12.1,0,18,,0.8,9.4,0,SmitJT00
265,John Tice,NOR,23,TE,16,1,7,33,4.7,1,12,,0.4,2.1,0,TiceJo00
266,David Verser,CIN,25,WR,13,0,7,82,11.7,0,22,,0.5,6.3,0,VersDa00
267,Tyrone Young,NOR,23,WR,16,0,7,85,12.1,3,32,,0.4,5.3,0,YounTy00
268,Woody Bennett,MIA,28,RB,16,2,6,35,5.8,0,9,,0.4,2.2,1,BennWo00
269,Mark Clayton,MIA,22,WR,14,0,6,114,19,1,39,,0.4,8.1,3,ClayMa00
270,Mike Jones,MIN,23,WR,16,0,6,95,15.8,0,47,,0.4,5.9,0,JoneMi00
271,Kenny Lewis,NYJ,26,RB,7,0,6,62,10.3,0,23,,0.9,8.9,0,LewiKe21
272,Randy Love,STL,27,RB,16,1,6,58,9.7,1,16,,0.4,3.6,4,LoveRa00
273,Alvin Moore,BAL,24,RB,15,0,6,38,6.3,0,16,,0.4,2.5,0,MoorAl00
274,Victor Oatis,BAL,24,WR,9,0,6,93,15.5,0,25,,0.7,10.3,0,OatiVi20
275,Sherman Smith,SDG,29,RB,13,2,6,51,8.5,0,21,,0.5,3.9,2,SmitSh00
276,Andre Tyler,TAM,24,WR,14,0,6,77,12.8,0,21,,0.4,5.5,1,TyleAn20
277,Tony Woodruff,PHI,25,WR,6,1,6,70,11.7,2,29,,1,11.7,1,WoodTo00
278,Ben Young,ATL,23,TE,11,6,6,74,12.3,1,19,,0.5,6.7,0,YounBe20
279,Brian Baschnagel,CHI,29,WR,16,4,5,70,14,0,24,,0.3,4.4,1,BascBr00
280,Pat Beach,BAL,24,TE,16,2,5,56,11.2,1,16,,0.3,3.5,0,BeacPa00
281,Rocky Belk,CLE,23,WR,10,0,5,141,28.2,2,64,,0.5,14.1,0,BelkRo20
282,Johnny Davis,CLE,27,RB,16,3,5,20,4,0,10,,0.3,1.3,0,DaviJo01
283,Johnny Hector,NYJ,23,RB,10,1,5,61,12.2,1,22,,0.5,6.1,2,HectJo00
284,Earnest Jackson,SDG,24,RB,12,0,5,42,8.4,0,10,,0.4,3.5,1,JackEa00
285,John Riggins+,WAS,34,RB,15,15,5,29,5.8,0,14,,0.3,1.9,5,RiggJo00
286,Freddie Scott,DET,31,WR,15,0,5,71,14.2,1,25,,0.3,4.7,1,ScotFr01
287,Al Dixon,PHI,29,TE,10,1,4,54,13.5,0,22,,0.4,5.4,0,DixoAl00
288,Dino Hall,CLE,28,RB,16,0,4,33,8.3,0,18,,0.3,2.1,0,HallDi00
289,Larry Moriarty,HOU,25,FB,16,8,4,32,8,0,12,,0.3,2,1,MoriLa00
290,Riley Odoms,DEN,33,TE,2,0,4,62,15.5,0,21,,2,31,0,OdomRi00
291,Barry Redden,RAM,23,RB,15,0,4,30,7.5,0,9,,0.3,2,2,ReddBa00
292,Vince Thompson,DET,26,RB,10,2,4,16,4,0,8,,0.4,1.6,1,ThomVi00
293,Newton Williams,BAL,24,RB,16,0,4,46,11.5,0,19,,0.3,2.9,0,WillNe20
294,Cullen Bryant,SEA,32,RB,10,3,3,8,2.7,0,3,,0.3,0.8,0,BryaCu00
295,Lynn Cain,ATL,28,RB,16,0,3,24,8,0,11,,0.2,1.5,1,CainLy00
296,Willard Harrell,STL,31,RB,14,0,3,25,8.3,0,13,,0.2,1.8,1,HarrWi01
297,Don Hasselbeck,2TM,28,TE,15,0,3,24,8,2,13,,0.2,1.6,0,HassDo00
298,Allama Matthews,ATL,22,RB,16,1,3,37,12.3,0,23,,0.2,2.3,0,MattAl00
299,Mardye McDole,MIN,24,WR,15,1,3,29,9.7,0,10,,0.2,1.9,1,McDoMa20
300,Lawrence Ricks,KAN,22,RB,12,0,3,5,1.7,0,7,,0.3,0.4,1,RickLa20
301,Robb Riddick,BUF,26,RB,16,0,3,43,14.3,0,24,,0.2,2.7,7,RiddRo00
302,John Sawyer,2TM,30,TE,14,4,3,42,14,0,17,,0.2,3,1,SawyJo00
303,Paul Skansi,PIT,22,WR,15,0,3,39,13,0,21,,0.2,2.6,5,SkanPa00
304,John Tuggle,NYG,22,FB,16,5,3,50,16.7,0,27,,0.2,3.1,0,TuggJo20
305,Glen Young,PHI,23,WR,16,0,3,125,41.7,1,71,,0.2,7.8,2,YounGl20
306,Cliff Austin,NOR,23,RB,11,0,2,25,12.5,0,18,,0.2,2.3,0,AustCl00
307,Leon Bright,NYG,28,RB,7,0,2,33,16.5,0,19,,0.3,4.7,2,BrigLe00
308,Roger Carr,SDG,31,WR,4,0,2,36,18,0,23,,0.5,9,0,CarrRo00
309,Major Everett,PHI,23,RB,16,0,2,18,9,0,11,,0.1,1.1,0,EverMa00
310,Dennis Gentry,CHI,24,RB,15,0,2,8,4,0,6,,0.1,0.5,1,GentDe00
311,James Hadnot,KAN,26,RB,5,0,2,18,9,0,16,,0.4,3.6,0,HadnJa00
312,Larry Hardy,NOR,27,TE,6,1,2,29,14.5,0,22,,0.3,4.8,0,HardLa00
313,Rodney Holman,CIN,23,TE,16,0,2,15,7.5,0,10,,0.1,0.9,0,HolmRo00
314,Rick Kane,DET,29,RB,14,0,2,15,7.5,0,9,,0.1,1.1,0,KaneRi00
315,Larry Kinnebrew,CIN,24,RB,16,0,2,4,2,0,2,,0.1,0.3,3,KinnLa00
316,Eric Lane,SEA,24,RB,16,0,2,9,4.5,0,7,,0.1,0.6,2,LaneEr00
317,Mike Martin,CIN,23,WR,10,0,2,22,11,0,12,,0.2,2.2,2,MartMi00
318,Rich Mauti,NOR,29,WR,16,1,2,30,15,0,23,,0.1,1.9,0,MautRi00
319,Carl Monroe,SFO,23,RB,5,0,2,61,30.5,0,50,,0.4,12.2,0,MonrCa00
320,Cleo Montgomery,RAI,27,WR,14,0,2,29,14.5,0,15,,0.1,2.1,1,MontCl20
321,Joe Morris,NYG,23,RB,15,0,2,1,0.5,1,6,,0.1,0.1,2,MorrJo00
322,John Rodgers,PIT,23,TE,15,1,2,36,18,0,25,,0.1,2.4,0,RodgJo20
323,Lawrence Sampleton,PHI,24,TE,7,2,2,28,14,0,19,,0.3,4,0,SampLa20
324,Dwight Scales,SDG,30,WR,7,1,2,28,14,0,14,,0.3,4,0,ScalDw00
325,Virgil Seay,WAS,25,WR,14,3,2,55,27.5,1,39,,0.1,3.9,0,SeayVi00
326,Calvin Thomas,CHI,23,RB,13,0,2,13,6.5,0,7,,0.2,1,0,ThomCa00
327,Ken Thompson,STL,25,WR,5,0,2,31,15.5,0,22,,0.4,6.2,0,ThomKe23
328,Mark Witte,TAM,24,TE,16,2,2,15,7.5,0,10,,0.1,0.9,0,WittMa20
329,Dave Ahrens,STL,25,MLB,16,5,1,4,4,0,4,,0.1,0.3,0,AhreDa20
330,Robert Alexander,RAM,25,RB,15,0,1,10,10,0,10,,0.1,0.7,2,AlexRo20
331,Billy Campfield,NYG,27,RB,4,0,1,12,12,0,12,,0.3,3,1,CampBi00
332,Tom Coombs,NYJ,24,TE,12,1,1,1,1,0,1,,0.1,0.1,0,CoomTo20
333,William Curran,ATL,24,WR,16,0,1,15,15,0,15,,0.1,0.9,1,CurrWi20
334,Doug Dieken,CLE,34,LT,16,16,1,14,14,1,14,,0.1,0.9,0,DiekDo00
335,Zachary Dixon,2TM,27,RB,15,0,1,2,2,0,2,,0.1,0.1,1,DixoZa00
336,Steve Grogan,NWE,30,QB,12,12,1,-8,-8,0,-8,,0.1,-0.7,4,GrogSt00
337,Mike Harmon,NYJ,22,WR,9,0,1,4,4,0,4,,0.1,0.4,3,HarmMi20
338,Perry Harrington,PHI,25,RB,15,1,1,19,19,0,19,,0.1,1.3,1,HarrPe00
339,Derrick Jensen,RAI,27,TE,16,0,1,2,2,1,2,,0.1,0.1,1,JensDe00
340,Florian Kempf,HOU,27,K,16,0,1,7,7,0,7,,0.1,0.4,0,kempfflo01
341,Bill Kenney*,KAN,28,QB,16,16,1,0,0,0,0,,0.1,0,7,KennBi00
342,Syd Kitson,GNB,25,RG,16,9,1,9,9,0,9,,0.1,0.6,0,KitsSy20
343,Dave Krieg,SEA,25,QB,9,8,1,11,11,0,11,,0.1,1.2,10,KrieDa00
344,Reese McCall,DET,27,TE,16,4,1,6,6,0,6,,0.1,0.4,0,McCaRe00
345,James McDonald,RAM,22,TE,16,0,1,1,1,1,1,,0.1,0.1,0,McDoJa00
346,Eddie McGill,STL,23,TE,2,0,1,11,11,0,11,,0.5,5.5,0,McGiEd20
347,Mark McGrath,WAS,26,WR,2,0,1,6,6,0,6,,0.5,3,0,McGrMa00
348,Jim McMahon,CHI,24,QB,14,13,1,18,18,1,18,,0.1,1.3,4,McMaJi00
349,Michael Morton,TAM,23,RB,16,0,1,9,9,0,9,,0.1,0.6,5,MortMi00
350,Greg Pruitt*,RAI,32,RB,16,0,1,6,6,0,6,,0.1,0.4,10,PruiGr00
351,Tom Rafferty,DAL,29,C,16,15,1,8,8,0,8,,0.1,0.5,0,RaffTo20
352,Jarvis Redwine,MIN,26,RB,16,1,1,4,4,0,4,,0.1,0.3,1,RedwJa00
353,Ron Smith,PHI,27,WR,2,0,1,8,8,0,8,,0.5,4,0,SmitRo02
354,Tim Stracka,CLE,24,TE,13,0,1,12,12,0,12,,0.1,0.9,0,StraTi20
355,Tommy Vigorito,MIA,24,RB,1,0,1,7,7,0,7,,1,7,0,VigoTo00
356,Danny White,DAL,31,QB,16,16,1,15,15,1,15,,0.1,0.9,10,WhitDa01
357,Brooks Williams,NWE,29,TE,13,0,1,0,0,0,0,,0.1,0,0,WillBr00
358,David Woodley,MIA,25,QB,5,5,1,6,6,0,6,,0.2,1.2,4,WoodDa00
